Year,DMCODE,New_DIST,NEW_MANDAL,June,July,Aug,Sep,total,Rainy Days,No Rain,Light Rainfall,moderate,Heavy,Very Heavy,YEAR,August,September,Rainy Day,Very Light,Light,Moderate,Extremely Heavy,Rainy Days(out of 122)
2016.0,201,Kumarambheem Asifabad,Jainoor,293.2,441.8,135.8,231.0,1101.8,,67,35.0,17.0,2,1,,,,,,,,,57.0
2016.0,209,Kumarambheem Asifabad,Kagaznagar,177.6,501.4,85.8,101.2,866.0,,59,38.0,23.0,2,0,,,,,,,,,45.0
2016.0,207,Kumarambheem Asifabad,Kerameri,270.8,371.2,53.0,252.6,947.6,,73,34.0,14.0,0,1,,,,,,,,,45.0
2016.0,211,Kumarambheem Asifabad,Kouthala,174.2,503.2,133.2,262.2,1072.8,,72,33.0,14.0,3,0,,,,,,,,,49.0
2016.0,203,Kumarambheem Asifabad,Lingapur,308.8,431.8,140.8,317.2,1198.6,,65,37.0,15.0,5,0,,,,,,,,,61.0
2016.0,214,Kumarambheem Asifabad,Penchikalpet,301.2,784.8,226.2,291.8,1604.0,,56,42.0,22.0,2,0,,,,,,,,,61.0
2016.0,205,Kumarambheem Asifabad,Rebbana,167.6,458.0,90.0,209.8,925.4,,57,38.0,21.0,5,1,,,,,,,,,48.0
2016.0,210,Kumarambheem Asifabad,Sirpur_T,160.4,425.0,160.0,150.6,896.0,,71,30.0,20.0,0,1,,,,,,,,,44.0
2016.0,202,Kumarambheem Asifabad,Sirpur_U,308.8,431.8,140.8,317.2,1198.6,,62,42.0,16.0,2,0,,,,,,,,,61.0
2016.0,204,Kumarambheem Asifabad,Tiryani,178.4,589.2,77.6,272.2,1117.4,,56,42.0,22.0,2,0,,,,,,,,,49.0
2016.0,208,Kumarambheem Asifabad,Wankdi,187.4,378.8,147.0,361.0,1074.2,,66,29.0,25.0,2,0,,,,,,,,,49.0
2016.0,1003,Mahabubabad,Bayyaram,259.2,213.8,154.6,372.6,1000.2,,63,35.0,24.0,0,0,,,,,,,,,44.0
2016.0,1012,Mahabubabad,Chinnagudur,370.2,185.4,111.6,272.0,939.2,,73,27.0,20.0,2,0,,,,,,,,,50.0
2016.0,1014,Mahabubabad,Danthalapalle,175.7,136.4,35.0,205.8,552.9,,64,39.0,16.0,3,0,,,,,,,,,37.0
2016.0,1005,Mahabubabad,Dornakal,111.6,76.2,80.4,185.6,453.8,,71,38.0,13.0,0,0,,,,,,,,,39.0
2016.0,1002,Mahabubabad,Ganagavaram,256.2,305.8,182.4,498.2,1242.6,,78,34.0,10.0,0,0,,,,,,,,,48.0
2016.0,1004,Mahabubabad,Garla,195.0,152.6,182.2,247.6,777.4,,69,28.0,22.0,2,1,,,,,,,,,42.0
2016.0,1008,Mahabubabad,Gudur,257.4,302.4,137.0,623.4,1320.2,,69,39.0,13.0,1,0,,,,,,,,,44.0
2016.0,1009,Mahabubabad,Kesamudram,231.4,147.2,133.0,329.6,841.2,,78,16.0,23.0,4,1,,,,,,,,,47.0
2016.0,1001,Mahabubabad,Kothaguda,256.2,305.8,182.4,498.2,1242.6,,72,32.0,15.0,3,0,,,,,,,,,48.0
2016.0,1006,Mahabubabad,Kuravi,197.8,307.2,172.4,441.2,1118.6,,69,28.0,22.0,2,1,,,,,,,,,50.0
2016.0,1007,Mahabubabad,Mahabubabad,265.4,289.8,103.0,310.8,969.0,,65,34.0,19.0,4,0,,,,,,,,,47.0
2016.0,1013,Mahabubabad,Maripeda,370.2,185.4,111.6,272.0,939.2,,73,26.0,21.0,2,0,,,,,,,,,50.0
2016.0,1011,Mahabubabad,Narsimhulapet,175.7,136.4,35.0,205.8,552.9,,64,39.0,16.0,3,0,,,,,,,,,37.0
2016.0,1010,Mahabubabad,Nellikudur,216.2,225.6,134.4,276.6,852.8,,71,38.0,13.0,0,0,,,,,,,,,44.0
2016.0,1016,Mahabubabad,Peddavangara,335.8,210.0,74.2,387.0,1007.0,,74,32.0,14.0,2,0,,,,,,,,,43.0
2016.0,1015,Mahabubabad,Thorrur,331.2,209.6,171.0,494.0,1205.8,,77,24.0,19.0,1,1,,,,,,,,,51.0
2016.0,2518,Mahabubnagar,Addakal,145.8,218.8,102.6,234.8,702.0,,64,36.0,18.0,4,0,,,,,,,,,40.0
2016.0,2523,Mahabubnagar,Balanagar,73.6,47.0,116.6,175.2,412.4,,81,27.0,12.0,2,0,,,,,,,,,41.0
2016.0,2520,Mahabubnagar,Bhoothpur,157.8,174.6,119.6,211.6,663.6,,80,37.0,5.0,0,0,,,,,,,,,38.0
2016.0,2508,Mahabubnagar,Chinna_Chintha_Kunta,86.8,110.6,35.0,165.6,398.0,,76,34.0,9.0,3,0,,,,,,,,,29.0
2016.0,2501,Mahabubnagar,Damaragidda,104.4,126.0,84.4,169.0,483.8,,89,25.0,8.0,0,0,,,,,,,,,36.0
2016.0,2517,Mahabubnagar,Devarkadara,143.6,243.4,106.2,256.8,750.0,,84,27.0,11.0,0,0,,,,,,,,,38.0
2016.0,2510,Mahabubnagar,Dhanwada,178.8,131.0,59.0,205.0,573.8,,74,29.0,16.0,3,0,,,,,,,,,41.0
2016.0,2514,Mahabubnagar,Gandeed,205.6,169.4,178.4,309.4,862.8,,75,34.0,13.0,0,0,,,,,,,,,40.0
2016.0,2515,Mahabubnagar,Hanwada,208.0,54.6,59.4,213.6,535.6,,81,20.0,19.0,1,1,,,,,,,,,35.0
2016.0,2525,Mahabubnagar,Jadcherla,128.2,173.0,113.8,157.2,572.2,,82,29.0,10.0,1,0,,,,,,,,,39.0
2016.0,2511,Mahabubnagar,Koilkonda,186.8,131.6,41.4,166.8,526.6,,75,38.0,7.0,2,0,,,,,,,,,35.0
2016.0,2513,Mahabubnagar,Kosgi,134.8,155.1,77.4,320.5,687.8,,77,35.0,9.0,1,0,,,,,,,,,30.0
2016.0,2505,Mahabubnagar,Krishna,199.0,221.0,29.0,193.0,642.0,,91,14.0,15.0,2,0,,,,,,,,,41.0
2016.0,2512,Mahabubnagar,Maddur,125.6,108.2,55.0,125.0,413.8,,79,31.0,11.0,1,0,,,,,,,,,30.0
2016.0,2504,Mahabubnagar,Maganoor,199.0,221.0,29.0,193.0,642.0,,89,25.0,8.0,0,0,,,,,,,,,41.0
2016.0,2516,Mahabubnagar,Mahabubnagar_Rural,162.4,137.9,93.9,206.0,600.2,,79,31.0,11.0,1,0,,,,,,,,,43.0
2016.0,2521,Mahabubnagar,Mahabubnagar_Urban,134.2,124.0,111.2,235.6,605.0,,48,64.0,10.0,0,0,,,,,,,,,42.0
2016.0,2506,Mahabubnagar,Makthal,157.0,230.0,101.4,206.0,694.4,,74,38.0,8.0,2,0,,,,,,,,,39.0
2016.0,2509,Mahabubnagar,Marikal,178.8,131.0,59.0,205.0,573.8,,73,38.0,10.0,1,0,,,,,,,,,41.0
2016.0,2526,Mahabubnagar,Midjil,84.0,20.4,96.6,212.4,413.4,,75,34.0,13.0,0,0,,,,,,,,,31.0
2016.0,2519,Mahabubnagar,Musapet,145.8,218.8,102.6,234.8,702.0,,89,26.0,7.0,0,0,,,,,,,,,40.0
2016.0,2502,Mahabubnagar,Narayanpet,147.2,176.0,49.0,199.0,571.2,,81,27.0,12.0,2,0,,,,,,,,,42.0
2016.0,2507,Mahabubnagar,Narva,152.8,86.0,31.8,232.0,502.6,,64,48.0,10.0,0,0,,,,,,,,,31.0
2016.0,2522,Mahabubnagar,Nawabpet,141.2,123.4,129.0,174.4,568.0,,82,27.0,13.0,0,0,,,,,,,,,46.0
2016.0,2524,Mahabubnagar,Rajapur,73.6,47.0,116.6,175.2,412.4,,63,50.0,8.0,1,0,,,,,,,,,41.0
2016.0,2503,Mahabubnagar,Utkoor,181.0,211.0,38.0,126.0,556.0,,80,37.0,5.0,0,0,,,,,,,,,32.0
2016.0,311,Mancherial,Bellampalle,225.8,441.8,136.4,299.4,1103.4,,81,30.0,10.0,1,0,,,,,,,,,47.0
2016.0,307,Mancherial,Bheemini,105.0,471.4,130.8,285.4,992.6,,67,34.0,19.0,2,0,,,,,,,,,45.0
2016.0,316,Mancherial,Bhimaram,198.0,486.8,248.4,339.8,1273.0,,76,22.0,24.0,0,0,,,,,,,,,53.0
2016.0,317,Mancherial,Chennur,181.2,436.6,221.6,264.2,1103.6,,56,41.0,22.0,3,0,,,,,,,,,54.0
2016.0,302,Mancherial,Dandepalle,182.0,377.8,175.6,334.4,1069.8,,64,31.0,26.0,1,0,,,,,,,,,53.0
2016.0,304,Mancherial,Hajipur,262.4,343.0,209.4,239.2,1054.0,,64,33.0,22.0,3,0,,,,,,,,,55.0
2016.0,315,Mancherial,Jaipur,198.0,486.8,248.4,339.8,1273.0,,51,49.0,22.0,0,0,,,,,,,,,53.0
2016.0,301,Mancherial,Jannaram,173.8,540.6,150.2,253.0,1117.6,,56,41.0,22.0,3,0,,,,,,,,,46.0
2016.0,308,Mancherial,Kannepalli,105.0,471.4,130.8,285.4,992.6,,63,36.0,18.0,5,0,,,,,,,,,45.0
2016.0,305,Mancherial,Kasipet,224.0,412.2,155.0,238.6,1029.8,,76,22.0,24.0,0,0,,,,,,,,,47.0
2016.0,318,Mancherial,Kotapalle,269.0,533.6,213.0,255.2,1270.8,,66,32.0,23.0,1,0,,,,,,,,,49.0
2016.0,303,Mancherial,Luxettipet,163.6,333.8,172.6,285.8,955.8,,72,22.0,25.0,3,0,,,,,,,,,61.0
2016.0,313,Mancherial,Mancherial,262.4,343.0,209.4,239.2,1054.0,,57,46.0,17.0,2,0,,,,,,,,,55.0
2016.0,312,Mancherial,Mandamarri,233.2,468.4,199.0,273.6,1174.2,,51,49.0,22.0,0,0,,,,,,,,,55.0
2016.0,314,Mancherial,Naspur,262.4,343.0,209.4,239.2,1054.0,,58,38.0,25.0,1,0,,,,,,,,,55.0
2016.0,310,Mancherial,Nennal,174.0,606.4,150.6,224.6,1155.6,,51,49.0,22.0,0,0,,,,,,,,,41.0
2016.0,306,Mancherial,Tandur,136.0,532.4,42.8,162.6,873.8,,70,27.0,22.0,2,1,,,,,,,,,46.0
2016.0,309,Mancherial,Vemanpalle,293.2,658.8,251.2,348.0,1551.2,,68,37.0,15.0,2,0,,,,,,,,,53.0
2016.0,1703,Medak,Alladurg,171.0,272.8,46.8,428.4,919.0,,56,36.0,22.0,7,1,,,,,,,,,50.0
2016.0,1709,Medak,Chegunta,127.4,162.8,33.6,721.2,1045.0,,69,33.0,18.0,2,0,,,,,,,,,43.0
2016.0,1714,Medak,Chilipched,115.2,155.8,61.8,570.8,903.6,,72,35.0,11.0,1,3,,,,,,,,,46.0
2016.0,1706,Medak,Havelighanpur,168.0,311.6,49.2,584.6,1113.4,,70,36.0,14.0,1,1,,,,,,,,,53.0
2016.0,1715,Medak,Kowdipalle,115.2,155.8,61.8,570.8,903.6,,57,45.0,17.0,2,1,,,,,,,,,46.0
2016.0,1713,Medak,Kulcharam,120.6,198.0,37.0,458.6,814.2,,70,36.0,14.0,1,1,,,,,,,,,39.0
2016.0,1720,Medak,Manoharabad,93.4,193.6,61.6,630.2,978.8,,67,41.0,11.0,3,0,,,,,,,,,39.0
2016.0,1712,Medak,Medak,168.0,311.6,49.2,584.6,1113.4,,74,34.0,9.0,4,1,,,,,,,,,53.0
2016.0,1716,Medak,Narsapur,158.6,206.4,87.2,715.6,1167.8,,57,45.0,17.0,2,1,,,,,,,,,44.0
2016.0,1710,Medak,Narsingi,171.2,217.8,50.0,914.6,1353.6,,67,32.0,18.0,4,1,,,,,,,,,53.0
2016.0,1708,Medak,Nizampet,102.6,244.4,37.4,605.2,989.6,,59,39.0,19.0,3,2,,,,,,,,,50.0
2016.0,1705,Medak,Papannapet,132.4,193.2,29.0,430.4,785.0,,69,35.0,15.0,2,1,,,,,,,,,44.0
2016.0,1707,Medak,Ramayampet,102.6,244.4,37.4,605.2,989.6,,78,28.0,14.0,2,0,,,,,,,,,50.0
2016.0,1702,Medak,Regode,104.0,324.2,41.0,354.0,823.2,,69,35.0,15.0,2,1,,,,,,,,,45.0
2016.0,1701,Medak,Shankarampet_A,126.4,256.8,61.0,280.8,725.0,,70,34.0,17.0,1,0,,,,,,,,,47.0
2016.0,1711,Medak,Shankarampet_R,171.2,217.8,50.0,914.6,1353.6,,67,37.0,17.0,1,0,,,,,,,,,53.0
2016.0,1717,Medak,Shivampet,93.4,193.6,61.6,630.2,978.8,,59,39.0,19.0,3,2,,,,,,,,,39.0
2016.0,1704,Medak,Tekmal,174.8,254.0,13.6,330.6,773.0,,74,34.0,9.0,4,1,,,,,,,,,38.0
2016.0,1719,Medak,Tupran,160.6,191.2,75.6,859.8,1287.2,,80,26.0,14.0,2,0,,,,,,,,,50.0
2016.0,1718,Medak,Yeldurthy,112.2,131.6,90.2,750.4,1084.4,,62,44.0,11.0,1,4,,,,,,,,,48.0
2016.0,2107,Medchal_Malkajgiri,Alwal,90.8,160.4,103.0,499.4,853.6,,65,44.0,8.0,3,2,,,,,,,,,47.0
2016.0,2103,Medchal_Malkajgiri,Bachpalle,148.2,146.6,66.0,795.8,1156.6,,68,40.0,12.0,2,0,,,,,,,,,43.0
2016.0,2106,Medchal_Malkajgiri,Balanagar,165.2,269.2,117.0,562.2,1113.6,,77,26.0,15.0,3,1,,,,,,,,,41.0
2016.0,2102,Medchal_Malkajgiri,Dundigal_Gandimaisamma,148.2,146.6,66.0,795.8,1156.6,,77,21.0,21.0,3,0,,,,,,,,,43.0
2016.0,2114,Medchal_Malkajgiri,Ghatkesar,120.4,120.8,160.4,398.4,800.0,,77,26.0,15.0,3,1,,,,,,,,,37.0
2016.0,2111,Medchal_Malkajgiri,Kapra,94.4,113.8,127.6,549.2,885.0,,79,26.0,14.0,3,0,,,,,,,,,37.0
2016.0,2113,Medchal_Malkajgiri,Keesara,94.4,113.8,127.6,549.2,885.0,,81,30.0,7.0,2,2,,,,,,,,,37.0
2016.0,2105,Medchal_Malkajgiri,Kukatpally,165.2,269.2,117.0,562.2,1113.6,,81,30.0,7.0,2,2,,,,,,,,,41.0
2016.0,2108,Medchal_Malkajgiri,Malkajgiri,90.8,160.4,103.0,499.4,853.6,,77,21.0,21.0,3,0,,,,,,,,,47.0
2016.0,2101,Medchal_Malkajgiri,Medchel,121.2,85.8,85.4,586.4,878.8,,68,40.0,12.0,2,0,,,,,,,,,39.0
2016.0,2110,Medchal_Malkajgiri,Medipally,120.4,120.8,160.4,398.4,800.0,,83,23.0,13.0,2,1,,,,,,,,,37.0
2016.0,2104,Medchal_Malkajgiri,Quthbullapur,148.2,146.6,66.0,795.8,1156.6,,79,26.0,14.0,3,0,,,,,,,,,43.0
2016.0,2112,Medchal_Malkajgiri,Shamirpet,72.4,129.4,99.0,544.4,845.2,,77,26.0,15.0,3,1,,,,,,,,,38.0
2016.0,2109,Medchal_Malkajgiri,Uppal,116.2,108.4,117.0,416.6,758.2,,76,32.0,11.0,2,1,,,,,,,,,43.0
2016.0,2812,Nagarkurnool,Achampet,78.8,62.0,89.0,288.6,518.4,,72,35.0,13.0,2,0,,,,,,,,,33.0
2016.0,2813,Nagarkurnool,Amrabad,87.8,86.0,109.4,232.8,516.0,,81,30.0,11.0,0,0,,,,,,,,,33.0
2016.0,2815,Nagarkurnool,Balmoor,112.8,44.6,64.8,296.0,518.2,,86,24.0,11.0,1,0,,,,,,,,,36.0
2016.0,2802,Nagarkurnool,Bijinapalle,121.6,72.6,118.6,207.8,520.6,,82,29.0,10.0,1,0,,,,,,,,,31.0
2016.0,2807,Nagarkurnool,Charakonda,39.6,11.2,46.4,194.4,291.6,,87,23.0,10.0,2,0,,,,,,,,,24.0
2016.0,2809,Nagarkurnool,Kalwakurthy,125.4,13.0,122.8,305.8,567.0,,95,21.0,6.0,0,0,,,,,,,,,27.0
2016.0,2818,Nagarkurnool,Kodair,144.0,58.0,92.0,188.6,482.6,,90,17.0,15.0,0,0,,,,,,,,,33.0
2016.0,2819,Nagarkurnool,Kollapur,294.4,123.6,255.0,295.8,968.8,,87,27.0,8.0,0,0,,,,,,,,,36.0
2016.0,2816,Nagarkurnool,Lingal,114.0,64.0,217.0,230.0,625.0,,86,17.0,16.0,1,2,,,,,,,,,35.0
2016.0,2803,Nagarkurnool,Nagar_Kurnool,203.2,65.6,151.0,354.8,774.6,,85,24.0,12.0,0,1,,,,,,,,,33.0
2016.0,2814,Nagarkurnool,Padra,87.8,86.0,109.4,232.8,516.0,,83,24.0,12.0,3,0,,,,,,,,,33.0
2016.0,2817,Nagarkurnool,Peddakothapalle,176.0,41.2,85.0,148.4,450.6,,86,24.0,11.0,1,0,,,,,,,,,26.0
2016.0,2820,Nagarkurnool,Pentlavelli,294.4,123.6,255.0,295.8,968.8,,86,27.0,9.0,0,0,,,,,,,,,36.0
2016.0,2804,Nagarkurnool,Tadoor,168.0,31.8,65.4,379.0,644.2,,86,17.0,16.0,1,2,,,,,,,,,26.0
2016.0,2810,Nagarkurnool,Telkapalle,125.8,31.4,127.6,291.4,576.2,,84,27.0,9.0,1,1,,,,,,,,,34.0
2016.0,2801,Nagarkurnool,Thimmajipeta,115.8,65.6,101.0,176.0,458.4,,85,24.0,12.0,1,0,,,,,,,,,34.0
2016.0,2811,Nagarkurnool,Uppunuthala,64.0,34.0,72.0,144.0,314.0,,83,30.0,9.0,0,0,,,,,,,,,23.0
2016.0,2805,Nagarkurnool,Urkonda,84.0,20.4,96.6,212.4,413.4,,97,17.0,8.0,0,0,,,,,,,,,31.0
2016.0,2808,Nagarkurnool,Vangoor,39.6,11.2,46.4,194.4,291.6,,89,26.0,7.0,0,0,,,,,,,,,24.0
2016.0,2806,Nagarkurnool,Veldanda,132.4,49.2,65.4,209.6,456.6,,95,21.0,6.0,0,0,,,,,,,,,25.0
2016.0,2923,Nalgonda,Adavi devula palli,136.5,37.4,350.1,567.2,1091.2,,94,17.0,10.0,1,0,,,,,,,,,39.0
2016.0,2916,Nalgonda,Anumula_Haliya,176.0,95.8,162.2,459.6,893.6,,68,41.0,9.0,2,2,,,,,,,,,38.0
2016.0,2931,Nalgonda,Chandampet,51.2,16.6,78.2,178.0,324.0,,74,31.0,15.0,1,1,,,,,,,,,20.0
2016.0,2911,Nalgonda,Chandur,152.4,210.0,158.2,466.0,986.6,,97,17.0,8.0,0,0,,,,,,,,,37.0
2016.0,2913,Nalgonda,Chinthapalle,52.8,51.0,176.0,258.2,538.0,,79,24.0,14.0,5,0,,,,,,,,,26.0
2016.0,2901,Nalgonda,Chityala,137.2,118.8,86.8,405.4,748.2,,84,24.0,12.0,2,0,,,,,,,,,34.0
2016.0,2922,Nalgonda,Damaracherla,136.5,37.4,350.1,567.2,1091.2,,84,24.0,12.0,1,1,,,,,,,,,39.0
2016.0,2929,Nalgonda,Devarakonda,122.8,38.6,150.2,281.4,593.0,,68,41.0,9.0,2,2,,,,,,,,,26.0
2016.0,2930,Nalgonda,Gundlapalle,61.4,47.0,77.2,231.6,417.2,,84,26.0,10.0,2,0,,,,,,,,,30.0
2016.0,2915,Nalgonda,Gurrampode,150.2,120.4,128.8,468.4,867.8,,85,27.0,10.0,0,0,,,,,,,,,36.0
2016.0,2909,Nalgonda,Kangal,128.4,122.0,132.6,405.1,788.1,,80,25.0,16.0,0,1,,,,,,,,,32.0
2016.0,2903,Nalgonda,Kattangoor,152.2,209.4,121.0,326.2,808.8,,80,28.0,13.0,0,1,,,,,,,,,43.0
2016.0,2906,Nalgonda,Kethepalle,167.6,143.6,68.8,383.0,763.0,,73,32.0,15.0,2,0,,,,,,,,,35.0
2016.0,2928,Nalgonda,Kondamallapally,122.8,38.6,150.2,281.4,593.0,,81,22.0,19.0,0,0,,,,,,,,,26.0
2016.0,2919,Nalgonda,Madugulapally,195.8,68.8,259.0,411.2,934.8,,84,26.0,10.0,2,0,,,,,,,,,46.0
2016.0,2912,Nalgonda,Marriguda,42.2,20.6,67.2,266.6,396.6,,74,31.0,14.0,2,1,,,,,,,,,28.0
2016.0,2921,Nalgonda,Miryalaguda,125.0,82.6,378.8,333.4,919.8,,83,32.0,6.0,1,0,,,,,,,,,40.0
2016.0,2910,Nalgonda,Munugode,94.4,136.4,153.2,398.2,782.2,,74,33.0,10.0,4,1,,,,,,,,,34.0
2016.0,2905,Nalgonda,Nakrekal,189.4,100.4,152.6,333.8,776.2,,82,22.0,16.0,1,1,,,,,,,,,41.0
2016.0,2908,Nalgonda,Nalgonda,159.0,107.6,142.6,459.2,868.4,,69,37.0,13.0,3,0,,,,,,,,,42.0
2016.0,2914,Nalgonda,Nampalle,130.4,30.4,134.0,267.2,562.0,,74,31.0,15.0,1,1,,,,,,,,,25.0
2016.0,2902,Nalgonda,Narketpalle,196.0,187.4,145.2,365.0,893.6,,85,24.0,11.0,2,0,,,,,,,,,38.0
2016.0,2927,Nalgonda,Neredugommu,51.2,16.6,78.2,178.0,324.0,,69,38.0,11.0,3,1,,,,,,,,,20.0
2016.0,2917,Nalgonda,Nidamanur,165.2,64.4,172.6,679.4,1081.6,,97,17.0,8.0,0,0,,,,,,,,,37.0
2016.0,2926,Nalgonda,Pedda_adiserlapalle,102.0,37.2,89.6,209.6,438.4,,82,20.0,15.0,4,1,,,,,,,,,28.0
2016.0,2925,Nalgonda,Peddavura,238.8,70.8,92.2,275.4,677.2,,92,18.0,12.0,0,0,,,,,,,,,42.0
2016.0,2904,Nalgonda,Saligouraram,158.2,209.2,79.6,367.6,814.6,,80,29.0,11.0,2,0,,,,,,,,,34.0
2016.0,2907,Nalgonda,Thipparthi,195.8,68.8,259.0,411.2,934.8,,80,25.0,16.0,0,1,,,,,,,,,46.0
2016.0,2918,Nalgonda,Thripuraram,134.4,121.0,395.2,565.2,1215.8,,74,31.0,14.0,2,1,,,,,,,,,42.0
2016.0,2924,Nalgonda,Tirumalagiri_Sagar,165.2,64.4,172.6,679.4,1081.6,,68,36.0,15.0,0,3,,,,,,,,,37.0
2016.0,2920,Nalgonda,Vemulapalle,138.2,117.0,429.0,452.2,1136.4,,82,20.0,15.0,4,1,,,,,,,,,41.0
2016.0,403,Nirmal,Basar,375.8,430.8,82.4,340.2,1229.2,,77,27.0,15.0,0,3,,,,,,,,,50.0
2016.0,405,Nirmal,Bhainsa,653.2,452.4,110.6,266.2,1482.4,,56,45.0,15.0,5,1,,,,,,,,,48.0
2016.0,419,Nirmal,Dastuarabad,135.0,333.0,156.8,434.0,1058.8,,61,35.0,20.0,5,1,,,,,,,,,53.0
2016.0,409,Nirmal,Dilawarpur,446.8,477.2,156.4,416.4,1496.8,,63,38.0,17.0,4,0,,,,,,,,,49.0
2016.0,418,Nirmal,Kaddampeddur,135.0,333.0,156.8,434.0,1058.8,,65,27.0,26.0,2,2,,,,,,,,,53.0
2016.0,417,Nirmal,Khanpur,222.8,322.8,173.4,356.6,1075.6,,63,38.0,17.0,4,0,,,,,,,,,56.0
2016.0,401,Nirmal,Kubeer,473.0,411.4,101.8,296.8,1283.0,,62,31.0,28.0,1,0,,,,,,,,,47.0
2016.0,406,Nirmal,Kuntala,435.2,598.8,130.4,346.0,1510.4,,70,29.0,17.0,6,0,,,,,,,,,54.0
2016.0,414,Nirmal,Laxmanchanda,178.6,372.6,191.0,396.0,1138.2,,61,34.0,20.0,7,0,,,,,,,,,53.0
2016.0,408,Nirmal,Lokeswaram,337.4,437.8,147.0,354.6,1276.8,,59,38.0,22.0,3,0,,,,,,,,,53.0
2016.0,415,Nirmal,Mamda,157.4,379.8,176.0,361.4,1074.6,,58,41.0,20.0,1,2,,,,,,,,,44.0
2016.0,404,Nirmal,Mudhole,375.8,430.8,82.4,340.2,1229.2,,61,42.0,17.0,0,2,,,,,,,,,50.0
2016.0,407,Nirmal,Narsapur_G,435.2,598.8,130.4,346.0,1510.4,,56,45.0,15.0,5,1,,,,,,,,,54.0
2016.0,411,Nirmal,Nirmal,370.2,371.0,132.0,406.8,1280.0,,61,34.0,20.0,7,0,,,,,,,,,52.0
2016.0,412,Nirmal,Nirmal_Rural,370.2,371.0,132.0,406.8,1280.0,,65,32.0,21.0,3,1,,,,,,,,,52.0
2016.0,416,Nirmal,Pembi,222.8,322.8,173.4,356.6,1075.6,,65,32.0,21.0,3,1,,,,,,,,,56.0
2016.0,410,Nirmal,Sarangapur,329.6,457.6,119.2,309.2,1215.6,,62,31.0,28.0,1,0,,,,,,,,,43.0
2016.0,413,Nirmal,Soan,370.2,371.0,132.0,406.8,1280.0,,72,27.0,19.0,4,0,,,,,,,,,52.0
2016.0,402,Nirmal,Tanur,388.6,444.8,49.4,270.4,1153.2,,65,32.0,21.0,3,1,,,,,,,,,50.0
2016.0,503,Nizamabad,Armur,229.4,389.0,234.2,733.2,1585.8,,67,33.0,18.0,4,0,,,,,,,,,58.0
2016.0,504,Nizamabad,Balkonda,354.6,475.2,227.2,468.6,1525.6,,55,41.0,22.0,3,1,,,,,,,,,54.0
2016.0,526,Nizamabad,Bheemgal,206.0,311.4,123.2,429.4,1070.0,,58,39.0,20.0,3,2,,,,,,,,,49.0
2016.0,516,Nizamabad,Bodhan,229.4,304.6,153.6,459.8,1147.4,,68,30.0,22.0,2,0,,,,,,,,,51.0
2016.0,525,Nizamabad,Dharpalle,238.8,262.4,156.2,458.2,1115.6,,63,34.0,24.0,0,1,,,,,,,,,51.0
2016.0,523,Nizamabad,Dichpalle,159.6,254.0,129.0,505.4,1048.0,,65,35.0,18.0,4,0,,,,,,,,,48.0
2016.0,524,Nizamabad,Indalwai,238.8,262.4,156.2,458.2,1115.6,,66,37.0,16.0,2,1,,,,,,,,,51.0
2016.0,511,Nizamabad,Jakranpalle,180.6,385.8,120.8,676.8,1364.0,,65,35.0,18.0,4,0,,,,,,,,,49.0
2016.0,508,Nizamabad,Kammarpalle,183.8,226.0,247.8,277.8,935.4,,74,24.0,22.0,0,2,,,,,,,,,51.0
2016.0,517,Nizamabad,Kotgiri,258.2,285.0,239.0,418.6,1200.8,,68,34.0,18.0,1,1,,,,,,,,,59.0
2016.0,512,Nizamabad,Makloor,180.6,313.2,183.6,383.8,1061.2,,61,38.0,22.0,0,1,,,,,,,,,57.0
2016.0,506,Nizamabad,Mendora,354.6,475.2,227.2,468.6,1525.6,,60,40.0,20.0,1,1,,,,,,,,,54.0
2016.0,509,Nizamabad,Mortad,225.8,393.2,241.2,451.6,1311.8,,58,39.0,20.0,3,2,,,,,,,,,55.0
2016.0,522,Nizamabad,Mugpal,201.2,352.6,185.4,445.0,1184.2,,64,34.0,21.0,1,2,,,,,,,,,51.0
2016.0,505,Nizamabad,Mupkal,354.6,475.2,227.2,468.6,1525.6,,63,34.0,23.0,2,0,,,,,,,,,54.0
2016.0,502,Nizamabad,Nandipet,261.2,316.4,144.4,417.0,1139.0,,58,39.0,20.0,3,2,,,,,,,,,52.0
2016.0,501,Nizamabad,Navipet,338.0,468.4,247.8,574.4,1628.6,,60,43.0,16.0,2,1,,,,,,,,,66.0
2016.0,513,Nizamabad,Nizamabad_North,201.2,352.6,185.4,445.0,1184.2,,55,38.0,24.0,4,1,,,,,,,,,51.0
2016.0,520,Nizamabad,Nizamabad_Rural,201.2,352.6,185.4,445.0,1184.2,,63,34.0,23.0,2,0,,,,,,,,,51.0
2016.0,521,Nizamabad,Nizamabad_South,201.2,352.6,185.4,445.0,1184.2,,63,34.0,23.0,2,0,,,,,,,,,51.0
2016.0,515,Nizamabad,Ranjal,250.6,389.6,202.6,508.6,1351.4,,63,34.0,23.0,2,0,,,,,,,,,59.0
2016.0,518,Nizamabad,Rudrur,258.2,285.0,239.0,418.6,1200.8,,59,38.0,21.0,3,1,,,,,,,,,59.0
2016.0,527,Nizamabad,Sirkonda,355.8,520.2,77.0,302.2,1255.2,,61,38.0,22.0,0,1,,,,,,,,,48.0
2016.0,510,Nizamabad,Vailpur,198.4,283.8,184.0,499.0,1165.2,,58,37.0,22.0,5,0,,,,,,,,,56.0
